TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200609,15.319,1.0,301.869,143.387,1.0,334.313,0.0,5.579,1.0,97.357,0.0,0.697,0.926389,1.999,0.920833,0.189562913024,0.907638888889,84.1607119948,0.925694444444,292.570803047,0.925,14.8370152725,0.818055555556,-9999,-9999,-9999,-9999,400.763,0.998611,14.874,4.374,4.575,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,0.118014,1.0,29.8804,0.998611,66.3358,0.322762,7.95323,0.998611,17.6565,0.311267,-0.0783197,0.949306,0.0475131,-0.460892,-0.0624921,0.330336,0.938889,0.952083,0.811806,4.44836,4.24073,4.45727,4.6011,4.29281,4.28246,4.42354,4.56669,3.89988,2.83139,3.70751,3.93824,4.16812,3.85659,4.0343,4.16812,-9999,-9999
200610,10.923,1.0,200.027,80.462,1.0,326.323,0.842742,3.058,1.0,97.207,0.0,4.071,1.0,2.112,0.857527,0.175320601187,0.837365591398,25.9863311189,0.997311827957,150.717265929,0.997311827957,8.02193119608,0.788978494624,18.5454518375,0.645161290323,360.388371875,0.645161290323,393.177,0.999328,10.654,4.419,4.564,-9999,-9999,0.520833,0.0,0.0,-9999,-9999,-9999,-9999,-3.89071,1.0,13.1015,0.999328,47.6658,0.222821,-4.60985,0.999328,-16.7716,0.316747,-0.272265,0.967742,0.031697,-0.278027,-0.151042,-0.137421,0.969086,0.952957,0.977151,3.40703,3.34088,3.40703,3.44107,3.67624,3.53066,3.57962,3.62652,2.97585,2.82038,3.29842,3.70555,3.61037,3.43979,3.50971,3.7679,-9999,-9999
200611,6.329,0.990972,119.774,42.917,0.991667,301.831,0.990972,1.999,0.990972,97.301,0.0,1.979,0.886806,3.049,0.961111,0.232525664975,0.945138888889,-4.76437837239,0.986805555556,72.8084435627,0.986805555556,4.40091320534,0.9875,11.1370977502,0.9875,336.349810595,0.9875,389.336,0.990972,6.489,4.311,4.702,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-9999,-9999,-4.88454,0.990972,4.56581,0.990972,-0.226771,0.152603,-7.75246,0.990972,0.385043,0.313625,0.120372,0.984722,0.0231328,0.120403,0.12808,0.143478,0.984722,0.984722,0.986111,1.96483,1.94032,1.97769,1.98809,1.83702,1.79056,1.82633,1.8571,1.7235,1.57208,1.72902,1.8566,1.81975,1.71133,1.81536,1.8836,-9999,-9999
200612,4.022,0.764113,83.8091,30.728,0.766801,296.352,0.764113,1.652,0.764113,97.991,0.0,1.642,0.677419,2.594,0.991263,0.19591776821,0.987231182796,-5.55632714716,0.727150537634,54.5879723085,0.728494623656,3.90115401822,0.728494623656,9.74883297237,0.728494623656,322.147227484,0.728494623656,392.991,1.0,4.208,4.153,4.704,-9999,-9999,1.0,0.197581,0.197581,-9999,-9999,45.928,0.764113,-4.23576,0.764113,2.48993,1.0,0.614112,0.0879645,-11.3987,1.0,-2.81135,0.285813,0.390298,0.958333,0.0143184,0.366832,0.397187,0.40223,0.965054,0.948925,0.954973,1.31681,1.27688,1.32754,1.33375,0.918589,0.913659,0.92459,0.930686,1.1759,1.14003,1.18719,1.25201,0.924157,0.928988,0.93937,0.967932,-9999,-9999
200701,3.662,0.916667,100.35,30.704,0.923387,298.29,0.916667,1.844,0.916667,97.065,0.0,2.726,0.635081,4.187,0.827285,0.319782920542,0.803091397849,-4.79646762297,0.815188172043,58.1370865127,0.818548387097,15.0304115641,0.818548387097,12.8626146715,0.818548387097,323.495853422,0.818548387097,384.413,0.956989,3.643,3.952,5.028,-9999,-9999,0.916667,0.916667,0.916667,-9999,-9999,48.225,0.915323,-2.33253,0.916667,2.61985,0.956317,0.678663,0.103026,-12.5852,0.956989,-3.26017,0.264784,0.583277,0.950941,0.0125636,0.567563,0.580973,0.584232,0.955645,0.951613,0.950941,1.29077,1.2895,1.29215,1.30257,0.708364,0.714905,0.71903,0.727542,1.20637,1.20238,1.20653,1.22402,0.683943,0.672794,0.677617,0.706052,-9999,-9999
200702,3.122,0.705357,163.947,55.61,0.704613,295.508,0.705357,1.191,0.705357,96.793,0.0,2.535,0.634673,2.818,0.991815,0.204883594832,0.990327380952,11.3987251899,0.677827380952,82.4267483203,0.677827380952,8.67879403499,0.678571428571,11.4478472595,0.678571428571,322.476623904,0.678571428571,393.752,1.0,2.914,3.178,4.096,-9999,-9999,0.705357,0.705357,0.705357,-9999,-9999,49.484,0.705357,-2.98195,0.705357,3.81459,1.0,4.42327,0.0926208,-0.218113,1.0,-0.252917,0.277688,-0.115015,0.945685,0.0184477,-0.127624,-0.112508,-0.0149581,0.957589,0.939732,0.845238,1.00987,1.01862,1.02697,1.1696,1.12196,1.12212,1.15564,1.17156,0.782785,0.744478,0.767163,0.973757,1.18751,1.18983,1.21552,1.23151,-9999,-9999
200703,4.864,0.964382,259.983,114.597,0.965726,284.007,0.964382,2.383,0.964382,97.171,0.0,2.282,0.889113,2.5,0.977823,0.190189686076,0.977150537634,41.592003702,0.952956989247,196.652793981,0.953629032258,16.4532858472,0.953629032258,27.0734089339,0.953629032258,332.52614213,0.953629032258,389.896,1.0,5.034,5.184,5.497,-9999,-9999,0.964382,0.964382,0.964382,-9999,-9999,48.135,0.964382,-1.20894,0.964382,14.3452,1.0,29.5524,0.174749,4.93066,1.0,10.1576,0.271004,-1.13189,0.989919,0.0264864,-1.22059,-1.12324,-1.10242,0.992608,0.989919,0.977151,2.09524,1.84808,2.11547,2.21863,3.21848,3.06735,3.23989,3.31417,1.72066,1.55809,1.68514,1.72811,3.05009,2.98809,3.03399,3.08487,-9999,-9999
200704,9.447,0.748611,364.155,219.953,0.751389,285.991,0.748611,5.517,0.748611,97.733,0.0,0.036,0.734028,2.165,0.997917,0.173141776613,0.995833333333,106.340591888,0.720833333333,383.961897727,0.720833333333,16.5598309109,0.720833333333,49.0219234403,0.720833333333,356.915170265,0.720833333333,385.544,1.0,10.012,9.719,8.506,-9999,-9999,0.748611,0.748611,0.748611,-9999,-9999,33.981,0.748611,2.80437,0.748611,39.9851,0.999306,69.6458,0.285265,20.4385,1.0,35.5997,0.285967,-2.97351,0.847917,0.0381585,-3.05445,-2.93068,-2.82053,0.875694,0.852083,0.755556,3.60733,2.72054,3.65702,4.28328,6.5862,5.77434,6.60523,7.09299,3.52661,2.11477,2.64297,3.32265,6.13562,5.55566,5.8897,6.43878,-9999,-9999
200705,13.83,0.928091,445.628,239.406,0.929435,326.58,0.928091,6.027,0.928091,96.803,0.0,5.143,0.920699,2.132,0.938844,0.207904748985,0.920698924731,133.784854835,0.920698924731,434.892800125,0.92002688172,16.9645520207,0.920698924731,52.5777584256,0.920698924731,382.142578305,0.920698924731,402.68,0.919355,14.643,14.155,12.293,-9999,-9999,0.928091,0.928091,0.928091,-9999,-9999,29.932,0.928091,3.34091,0.928091,45.0393,0.90121,85.2984,0.372078,21.8554,0.998656,41.3912,0.3285,-2.08129,0.755376,0.0524295,-2.13065,-2.0851,-2.04017,0.825941,0.823253,0.719086,6.79198,5.78903,6.79198,7.11289,8.87458,7.93829,8.82668,9.23608,4.72749,3.83175,4.34348,4.96141,7.06075,6.14092,6.70751,7.66903,-9999,-9999
200706,17.218,0.859722,483.271,231.985,0.861111,345.377,0.859722,6.828,0.859722,96.946,0.0,3.215,0.852083,1.944,0.788889,0.169916664074,0.7875,130.604580256,0.852083333333,442.78243872,0.85,26.8084856649,0.852083333333,48.3709979625,0.852083333333,407.59791916,0.852083333333,429.971,0.853472,18.2,16.795,15.895,-9999,-9999,0.859722,0.528472,0.859722,-9999,-9999,35.441,0.859722,2.68451,0.859722,38.6651,0.852778,75.2666,0.519793,22.7027,0.992361,44.1937,0.462936,0.402156,0.81875,0.0720976,0.250291,0.364903,0.821201,0.828472,0.815278,0.745139,5.52606,5.21067,5.4131,6.78525,5.1649,4.90828,5.03231,5.91346,3.93439,3.83375,4.46824,4.66893,4.49652,4.12825,4.44598,4.54528,-9999,-9999
200707,17.07,1.0,465.53,205.796,1.0,353.697,1.0,6.805,1.0,96.948,0.0,4.265,1.0,2.373,0.782258,0.222664563012,0.766129032258,119.517802191,1.0,376.82549245,0.999327956989,17.1675663331,1.0,41.4258362744,1.0,398.652961694,1.0,391.848,0.989247,18.325,18.012,16.456,-9999,-9999,1.0,0.991935,0.190188,-9999,-9999,39.676,1.0,1.34032,1.0,54.9688,0.989247,108.135,0.40651,5.16896,0.989247,10.1684,0.317052,-1.47148,0.979167,0.0416038,-1.67113,-1.41041,-1.34363,0.987231,0.985215,0.973118,7.82527,6.98188,7.92993,8.28606,9.30521,8.68145,9.34307,9.60547,7.48281,7.24806,7.46346,7.70602,9.35892,8.92457,9.14489,9.2201,-9999,-9999
200708,16.089,1.0,397.991,183.54,1.0,347.156,1.0,4.571,1.0,97.163,0.0,3.577,1.0,1.521,0.795027,0.150285245849,0.762768817204,98.5009583032,1.0,324.678542382,0.999327956989,16.4979981336,1.0,38.352193247,1.0,393.843260753,1.0,407.012,0.979167,17.217,16.762,16.44,-9999,-9999,1.0,0.956317,0.0,-9999,-9999,39.262,1.0,0.670965,1.0,42.2647,0.988575,75.9677,0.391492,12.0873,0.989919,21.7261,0.251499,0.276462,0.865591,0.0383896,0.0255318,0.276462,0.380976,0.651882,0.865591,0.741263,7.54062,7.09821,7.33892,7.59257,7.28027,6.87025,7.0316,7.32721,5.41668,4.40974,5.67998,5.9306,6.2634,5.3601,5.9654,6.08303,-9999,-9999
200709,11.459,1.0,301.869,117.709,1.0,328.548,1.0,2.551,1.0,97.373,0.0,4.35,1.0,2.395,0.965278,0.184115409661,0.946527777778,53.4001035764,0.998611111111,205.184145833,1.0,10.8901785751,1.0,24.3082593488,1.0,367.958728472,1.0,392.683,1.0,13.313,13.384,16.203,-9999,-9999,1.0,0.995833,0.0,-9999,-9999,46.895,1.0,-3.80623,1.0,18.1529,1.0,43.6859,0.23895,5.86354,1.0,14.1109,0.260484,-0.223287,0.990278,0.0382094,-0.302434,-0.282825,-0.246914,0.995139,0.995139,0.995833,4.51379,4.29846,4.34065,4.38591,4.71817,4.59383,4.62333,4.65954,4.46198,3.64266,4.03895,4.28839,4.37345,4.10472,4.17688,4.35321,-9999,-9999
200710,6.818,1.0,200.027,70.16,1.0,312.713,1.0,1.251,1.0,97.953,0.0,1.313,1.0,1.489,0.99664,0.154337503649,0.987903225806,23.0758645908,0.999327956989,120.996142473,1.0,4.95127766843,1.0,15.2007110323,1.0,344.487613575,1.0,412.124,1.0,9.309,9.644,16.005,-9999,-9999,0.977151,0.977151,0.0,-9999,-9999,47.167,1.0,-5.0137,1.0,10.6198,1.0,21.6169,0.160991,3.26435,1.0,6.64465,0.232736,-0.191405,0.973118,0.0302712,-0.475679,-0.366267,-0.272432,0.985215,0.959677,0.966398,3.30534,2.9994,3.06485,3.34117,3.56339,3.37647,3.48894,3.6148,3.12801,2.32803,2.93551,3.07452,3.51982,3.23296,3.48495,3.54835,-9999,-9999
200711,2.279,1.0,119.774,29.75,0.995833,299.551,1.0,0.661,1.0,97.21,0.0,4.223,1.0,2.66,0.999306,0.218655499832,0.995138888889,0.220448154511,0.999305555556,50.7562430556,1.0,9.28087874178,1.0,9.30609137868,1.0,319.920910417,1.0,400.032,1.0,4.536,5.274,16.005,-9999,-9999,1.0,0.979861,0.0,-9999,-9999,50.875,1.0,-7.35232,1.0,3.26503,0.997222,4.52616,0.110298,-7.41661,1.0,-10.2813,0.255824,0.545881,0.995833,0.0173883,0.550233,0.554552,0.558939,0.973611,0.974306,0.996528,1.61824,1.6107,1.62226,1.63364,1.0723,1.05769,1.07244,1.07608,1.32459,1.1877,1.25342,1.26801,0.927768,0.917113,0.923118,0.9324,-9999,-9999
200712,0.725,1.0,83.8091,29.749,1.0,280.096,1.0,0.995,1.0,97.808,0.0,2.112,0.419355,2.314,0.790323,0.216737966493,0.773521505376,-9.55583749798,0.999327956989,47.0814180108,1.0,3.88108887537,1.0,6.6558677619,1.0,312.628618952,1.0,407.732,0.992608,2.212,2.046,16.007,-9999,-9999,1.0,0.400538,0.0,-9999,-9999,49.417,1.0,-5.06732,1.0,3.75056,0.992608,2.7641,0.137072,-10.2961,0.992608,-7.58807,0.337946,0.67448,0.887769,0.011704,0.644504,0.663601,0.672576,0.959677,0.84207,0.959005,1.35843,1.18425,1.22348,1.31254,0.684802,0.545863,0.564763,0.645305,1.03137,0.890396,1.00452,1.02873,0.641281,0.573038,0.596611,0.633131,-9999,-9999
200801,2.986,1.0,100.35,36.767,1.0,289.953,1.0,1.429,1.0,97.429,0.0,3.079,0.783602,3.2,1.0,0.258792655807,0.997983870968,-2.37482632297,1.0,60.3408938172,1.0,7.30595438736,1.0,8.75344606001,1.0,320.340945565,1.0,398.233,1.0,2.373,2.558,16.658,-9999,-9999,0.990591,0.995968,0.0,-9999,-9999,48.497,1.0,-2.39434,1.0,6.09187,1.0,0.00581166,0.151806,-15.8841,0.999328,-0.0151535,0.339508,0.579625,0.993952,0.0115325,0.577694,0.583558,0.600237,0.995968,0.995968,0.995968,1.19918,1.19985,1.20122,1.2063,0.617644,0.611134,0.61608,0.625335,0.789744,0.80158,0.829225,0.838415,0.505277,0.507098,0.517733,0.519353,-9999,-9999
200802,4.117,1.0,165.464,67.915,1.0,283.641,1.0,2.329,1.0,98.081,0.0,1.169,1.0,2.492,1.0,0.200619030797,0.998563218391,13.4015310277,1.0,112.046293103,1.0,9.354978427,1.0,13.6857609835,1.0,324.468821121,1.0,401.16,1.0,3.359,3.479,16.755,-9999,-9999,0.997126,0.99569,0.0,-9999,-9999,48.207,1.0,-2.59958,1.0,9.51187,1.0,23.8096,0.178426,-3.11947,1.0,-7.80848,0.34699,0.396402,0.996408,0.0154295,0.377142,0.395113,0.40699,0.999282,0.994971,0.990661,1.64236,1.64353,1.64838,1.66213,1.24539,1.24983,1.25626,1.26631,1.33177,1.22372,1.32646,1.36232,1.1609,1.04812,1.14441,1.16348,-9999,-9999
200803,4.644,1.0,263.479,110.489,1.0,283.584,1.0,2.805,1.0,96.17,0.0,3.029,1.0,3.097,0.998656,0.228402935398,0.998655913978,27.1158888272,1.0,189.351629347,0.999327956989,59.9274314793,1.0,44.796649144,1.0,322.394829301,1.0,398.004,0.999328,3.743,3.955,16.749,-9999,-9999,0.993952,0.987231,0.0,-9999,-9999,49.383,1.0,-3.06395,1.0,5.42021,1.0,12.3049,0.181248,-4.6059,0.999328,-10.4562,0.367952,0.179185,0.999328,0.0240979,0.177478,0.183394,0.186311,0.999328,0.999328,1.0,1.21144,1.17864,1.2081,1.24087,1.02637,0.994658,1.0254,1.04816,0.916892,0.912527,0.927809,0.949972,0.856346,0.850126,0.865271,0.872968,-9999,-9999
200804,7.626,1.0,367.324,138.918,1.0,313.53,1.0,3.022,1.0,96.788,0.0,4.797,1.0,1.854,0.630556,0.161814634479,0.616666666667,77.4433587349,0.998611111111,243.314789303,0.998611111111,11.4055554288,1.0,27.3687038837,1.0,346.941809722,1.0,403.322,0.947917,7.507,7.333,16.743,-9999,-9999,1.0,1.0,0.0,-9999,-9999,50.14,1.0,0.788905,1.0,25.4297,0.945833,51.8056,0.261193,14.0731,0.949306,28.6699,0.254306,-2.33811,0.913889,0.0405831,-2.30607,-2.2879,-2.22087,0.929167,0.927083,0.876389,3.73629,3.74224,3.82457,3.86165,6.07863,6.05571,6.10734,6.14594,3.15051,3.08089,3.15329,3.26495,5.96963,5.83927,5.91216,6.19218,-9999,-9999
200805,14.039,0.999328,447.653,233.087,1.0,320.374,1.0,6.104,0.999328,97.343,0.0,1.303,1.0,1.438,0.916667,0.141474365856,0.899865591398,125.505201701,0.998655913978,414.918559683,0.998655913978,18.2699215388,1.0,48.4374287773,1.0,379.116163306,1.0,411.165,0.995296,13.534,12.721,16.668,-9999,-9999,1.0,0.760753,0.0,-9999,-9999,35.645,0.998656,4.12497,1.0,57.7051,0.99328,86.8179,0.377022,22.7958,0.994624,34.2965,0.24623,-2.64012,0.837366,0.0515676,-2.84943,-2.64522,-2.58087,0.801747,0.827285,0.84543,7.00294,7.00764,7.39999,7.44233,9.63812,9.64173,9.95349,10.1178,6.62968,6.31092,6.53878,6.63538,9.67844,9.58616,9.76053,9.85131,-9999,-9999
200806,17.686,0.995833,483.583,247.776,0.995833,336.696,0.995833,8.371,0.995833,97.232,0.0,1.447,1.0,1.569,0.998611,0.161372148641,0.998611111111,132.960230947,0.994444444444,442.501419444,0.994444444444,19.8730506568,0.994444444444,49.9524585201,0.994444444444,398.717279444,0.994444444444,399.743,1.0,18.176,17.271,16.714,-9999,-9999,0.995833,0.790278,0.0,-9999,-9999,23.405,0.995833,2.08341,0.995833,63.2728,1.0,97.8886,0.394914,22.5589,1.0,34.9006,0.295577,-2.57455,0.896528,0.0595718,-2.54279,-2.48802,-2.46571,0.895139,0.890278,0.900694,7.57569,7.51198,7.57855,7.80834,10.1185,10.0032,10.0754,10.258,5.69388,5.92807,6.24985,6.39016,9.21496,9.11717,9.32,9.37516,-9999,-9999
200807,18.598,0.748656,464.048,216.006,0.75,350.141,0.748656,8.461,0.748656,97.205,0.0,2.584,1.0,1.806,0.998656,0.193042184712,0.997983870968,119.534287925,0.727822580645,378.372681159,0.728494623656,18.4036667411,0.728494623656,44.2136107206,0.728494623656,402.534677536,0.728494623656,396.312,0.999328,18.908,18.325,16.839,-9999,-9999,0.748656,0.748656,0.704301,-9999,-9999,25.013,0.747984,2.75542,0.748656,56.2667,0.998656,86.5203,0.361219,20.1657,1.0,31.0085,0.359631,-0.823628,0.947581,0.0465122,-0.956105,-0.844705,-0.812143,0.918683,0.950941,0.952285,7.67865,7.67865,7.86903,7.92337,8.51829,8.51491,8.73554,8.85828,6.2657,6.41621,6.97952,7.21627,8.36904,8.42486,8.83789,9.0767,-9999,-9999
200808,18.258,1.0,395.185,186.586,1.0,344.759,1.0,8.038,1.0,97.089,0.0,4.119,1.0,2.029,1.0,0.188387231183,1.0,94.4281264238,0.997983870968,319.201254147,0.998655913978,18.8923860524,1.0,34.7138449039,1.0,401.172762097,1.0,395.443,0.999328,18.255,18.141,17.358,-9999,-9999,1.0,1.0,1.0,-9999,-9999,30.673,1.0,-0.0210592,1.0,50.7664,0.999328,70.7461,0.352794,17.5751,0.998656,24.492,0.365023,1.33242,0.97379,0.0461313,1.27569,1.31644,1.3254,0.967742,0.977151,0.974462,6.8431,6.73867,6.86007,6.91527,5.5177,5.41415,5.56673,5.64954,5.6274,5.78896,5.90371,5.98547,5.36444,5.49079,5.61041,5.71572,-9999,-9999
200809,12.542,1.0,298.477,118.985,0.992361,326.902,1.0,3.902,1.0,97.537,0.0,2.29,1.0,1.442,0.998611,0.143632902778,0.998611111111,53.1168167896,0.997222222222,187.209604167,1.0,8.97571704121,1.0,24.2201287986,1.0,368.891318056,1.0,402.683,1.0,15.145,14.789,15.112,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.6,1.0,-3.23282,1.0,29.9893,0.999306,45.5741,0.290241,7.79542,0.999306,11.8465,0.273222,-0.842346,0.972222,0.0439331,-0.879368,-0.85519,-0.82584,0.960417,0.961111,0.975694,5.91289,5.90248,5.92655,6.00196,6.74321,6.73507,6.7697,6.90134,5.41321,5.33527,5.39673,5.46566,6.46289,6.45184,6.48655,6.54411,-9999,-9999
200810,9.71,1.0,196.903,80.026,0.979839,305.421,1.0,3.029,1.0,97.333,0.0,3.484,1.0,1.783,0.963038,0.170825966977,0.944220430108,22.6083722333,1.0,119.955007864,0.999327956989,6.44287079763,1.0,17.4525636297,1.0,349.228625,1.0,407.181,1.0,10.742,10.636,11.371,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.785,1.0,-4.72537,1.0,17.0873,0.999328,28.1536,0.23747,-0.477158,0.999328,-0.78618,0.338758,0.766052,0.99328,0.0357869,0.781115,0.794187,0.809401,0.971102,0.991263,0.994624,4.28906,4.24913,4.33887,4.38603,3.49488,3.45938,3.5282,3.60024,3.33875,3.4282,3.50763,3.60452,2.81304,2.81459,2.84544,2.87948,-9999,-9999
200811,5.457,1.0,117.81,38.628,1.0,300.577,1.0,1.763,1.0,96.986,0.0,1.163,1.0,2.408,0.999306,0.197175205674,0.997916666667,-0.524118621576,0.997916666667,56.0168108747,0.999305555556,7.7156618928,1.0,9.94213752081,1.0,329.4285875,1.0,413.292,1.0,7.348,7.219,8.429,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.998,1.0,-6.19373,1.0,6.16367,1.0,6.50155,0.150896,-6.59555,1.0,-6.9571,0.312718,0.813387,0.995833,0.0197229,0.814756,0.825711,0.844675,0.998611,0.995139,0.985417,2.11291,2.11457,2.12349,2.12863,1.29606,1.27979,1.30149,1.3106,1.58991,1.57153,1.59033,1.61049,1.14168,1.14469,1.16082,1.17271,-9999,-9999
200812,1.893,1.0,83.4938,24.877,0.998656,285.266,1.0,1.253,1.0,97.43,0.0,2.794,1.0,2.299,0.984543,0.185182475325,0.96438172043,-8.64205414812,0.993279569892,34.2253897849,1.0,5.51332216165,1.0,6.42901495744,1.0,312.428697581,1.0,404.071,1.0,3.798,3.602,5.006,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.594,1.0,-6.08725,1.0,2.46901,1.0,1.1407,0.0919778,-8.05844,1.0,-3.72304,0.292755,0.567815,0.983199,0.0133219,0.556947,0.563917,0.572894,0.969758,0.995296,0.977151,1.01433,0.991976,1.00243,1.00983,0.438375,0.420095,0.433702,0.448481,0.834487,0.778947,0.830577,0.846251,0.468686,0.428985,0.464249,0.473134,-9999,-9999
200901,-1.969,1.0,100.35,38.216,1.0,260.754,1.0,1.136,1.0,97.17,1.0,0.861,1.0,1.916,0.99664,0.149167250288,0.935483870968,-11.2550438763,1.0,68.2888642473,1.0,34.954021502,1.0,22.6700020228,1.0,287.624015457,1.0,411.708,1.0,0.893,1.1,2.427,-9999,-9999,0.994624,0.994624,0.994624,-9999,-9999,44.942,1.0,-4.3536,1.0,1.0824,1.0,0.714164,0.0801881,-11.5424,1.0,-7.6156,0.432645,0.48253,0.989919,0.0106244,0.46651,0.473541,0.479858,0.990591,0.989247,0.987903,0.534638,0.524116,0.53417,0.53614,0.0533025,0.0489633,0.054505,0.0694714,0.358983,0.355775,0.364546,0.454032,0.0641906,0.0646404,0.0680952,0.0992249,-9999,-9999
200902,0.654,1.0,163.947,54.684,1.0,287.298,1.0,1.087,1.0,96.815,1.0,2.796,1.0,2.831,0.995536,0.183210568712,0.97619047619,5.88361199033,1.0,102.485386905,1.0,47.6735700751,1.0,30.8822430141,1.0,305.21553125,1.0,406.324,0.997024,1.768,1.711,2.497,-9999,-9999,1.0,1.0,1.0,-9999,-9999,47.071,1.0,-2.7421,1.0,2.27466,0.995536,3.03006,0.0899053,-6.02224,1.0,-8.02216,0.301151,0.602937,0.991815,0.0106603,0.600354,0.602393,0.608838,0.991815,0.989583,0.989583,0.84,0.839339,0.841093,0.846072,0.237077,0.232956,0.238304,0.240679,0.799383,0.786834,0.847719,0.901244,0.241562,0.247914,0.259255,0.274375,-9999,-9999
200903,4.8,1.0,259.983,84.232,1.0,299.322,1.0,2.004,1.0,96.886,1.0,2.674,1.0,2.703,0.998656,0.205812877917,0.998655913978,36.5342382465,0.998655913978,156.399963109,0.999327956989,15.7893678616,1.0,17.2644451499,1.0,329.239270161,1.0,405.129,0.990591,4.63,4.068,4.133,-9999,-9999,1.0,1.0,1.0,-9999,-9999,50.322,1.0,-0.802545,1.0,11.435,0.988575,22.9201,0.178644,7.19876,0.990591,14.4291,0.54394,0.112487,0.989247,0.0163636,0.10992,0.11194,0.11422,0.989247,0.981183,0.989247,1.72552,1.69193,1.70438,1.7234,1.61212,1.57504,1.59423,1.61343,1.45608,1.45103,1.46074,1.47832,1.47875,1.47849,1.48507,1.50386,-9999,-9999
200904,11.812,1.0,364.155,216.179,1.0,294.151,1.0,5.838,1.0,97.19,1.0,1.177,1.0,1.704,0.993056,0.143289024148,0.99375,102.966644944,1.0,430.720631944,1.0,18.4238035313,1.0,43.9258529813,1.0,363.848140278,1.0,411.531,1.0,10.772,9.935,8.635,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.229,1.0,4.04359,1.0,47.9952,1.0,75.2819,0.370789,15.0722,1.0,23.6411,0.316714,-2.52935,0.929167,0.044023,-2.60718,-2.56928,-2.53494,0.9125,0.9125,0.929167,5.6158,5.08759,5.45322,5.6065,8.15074,7.71844,8.02697,8.15074,4.87948,4.67676,4.78895,4.92253,7.7959,7.58719,7.66924,7.74948,-9999,-9999
