TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200508,11.916,1.0,412.716,203.626,1.0,313.09,1.0,3.012,1.0,84.554,1.0,4.235,1.0,1.379,0.909274,0.270380502812,0.838709677419,93.6395316801,0.999327956989,440.988340397,0.998655913978,195.186045363,1.0,40.9897746169,1.0,381.883991263,1.0,372.876,1.0,14.603,14.497,13.511,1.0,1.0,1.0,44.409,51.434,1.0,1.0,-0.621644,3.0,65.2164,1.0,72.6625,0.571657,19.6499,1.0,21.8934,0.512731,0.275452,0.999328,0.0629446,0.230102,0.26738,0.276879,0.999328,0.999328,0.999328,6.53652,6.50106,6.53652,6.59301,6.26665,6.26048,6.26914,6.3238,6.25502,6.16478,6.29068,6.3854,6.37341,6.19142,6.35958,6.40054,-9999,-9999
200509,9.928,1.0,327.323,151.062,1.0,318.049,1.0,1.723,1.0,84.742,1.0,3.853,1.0,1.145,0.832639,0.208105929323,0.74375,67.9114552752,0.997222222222,326.925524674,0.995138888889,161.278132847,1.0,31.2486078611,1.0,370.141955556,1.0,379.039,1.0,12.943,13.008,12.832,1.0,1.0,1.0,52.051,56.849,1.0,1.0,-2.98647,3.0,44.5028,0.998611,51.4528,0.514446,17.9559,0.995139,20.7601,0.353473,-0.0240663,0.988194,0.0618888,-0.0286103,-0.0163074,0.0513863,0.988194,0.988194,0.988194,6.14851,6.03863,6.10058,6.22673,6.12273,6.0381,6.119,6.17056,6.20832,6.00492,6.20832,6.34197,5.91498,5.88243,5.97845,6.02804,-9999,-9999
200510,5.842,1.0,232.728,98.857,1.0,294.333,1.0,1.343,1.0,84.861,1.0,5.826,1.0,1.28,0.983871,0.181973588814,0.896505376344,27.0307343092,0.997983870968,222.900473356,0.999327956989,94.3308144489,1.0,21.5071304435,1.0,344.12122043,1.0,387.07,1.0,7.597,7.964,9.39,1.0,1.0,1.0,54.93,58.221,1.0,1.0,-4.64298,3.0,20.6342,0.999328,23.465,0.379534,7.86963,0.999328,8.94922,0.333576,0.639453,0.985887,0.057299,0.595572,0.623372,0.671653,0.981855,0.987231,0.987231,3.43984,3.41293,3.43984,3.53868,2.80127,2.74252,2.80518,2.93073,3.08938,3.08105,3.22041,3.56101,2.81761,2.73848,2.81592,2.96734,-9999,-9999
200511,-0.128,1.0,154.605,83.314,0.999306,244.238,1.0,1.407,1.0,84.213,0.997917,2.343,1.0,1.33,0.947222,0.228588147365,0.833333333333,-11.8388361835,0.992361111111,187.713663565,0.995833333333,62.4364283565,0.997916666667,27.3340032282,0.997916666667,311.172896481,0.997916666667,385.276,1.0,2.667,3.315,6.009,1.0,1.0,1.0,51.818,58.413,1.0,1.0,-8.73282,3.0,7.96549,1.0,9.97354,0.274233,-4.13799,1.0,-5.18115,0.569285,0.984785,0.9875,0.038818,0.909822,0.984785,1.00053,0.988194,0.9875,0.992361,2.20362,2.14834,2.18167,2.19655,1.20051,1.18558,1.20233,1.2274,1.99496,1.25374,1.58827,2.0108,0.917413,0.959411,1.10604,1.17741,-9999,-9999
200512,-4.201,1.0,118.142,59.068,0.998656,221.399,1.0,1.516,1.0,83.866,1.0,2.058,1.0,1.673,0.984543,0.266363340772,0.89314516129,-45.0327696457,0.999327956989,129.776108593,0.998655913978,54.950065793,1.0,52.6682970766,1.0,273.73152621,1.0,388.183,1.0,0.635,1.079,3.075,1.0,1.0,1.0,51.143,58.441,1.0,1.0,-2.10253,3.0,2.57429,0.999328,3.51905,0.266808,-33.9565,1.0,-46.4186,0.658478,1.22805,0.997312,0.0327295,1.20368,1.22296,1.23443,0.997312,0.997312,0.997312,1.12093,1.1075,1.13006,1.15504,-0.0929051,-0.131995,-0.0929051,-0.0488426,1.1135,0.953024,1.06016,1.09787,0.0161538,0.0207379,0.044696,0.0604279,-9999,-9999
200601,-4.504,1.0,135.237,67.469,0.994624,215.808,1.0,1.529,1.0,84.476,1.0,0.035,1.0,1.589,0.981183,0.209837199293,0.837365591398,-46.0363592374,0.99126344086,166.780743404,0.995295698925,60.7278671371,1.0,64.2256430511,1.0,272.978000672,1.0,380.482,1.0,1.13,1.44,2.761,1.0,1.0,1.0,58.367,51.354,1.0,1.0,-2.57461,3.0,2.06506,1.0,3.1606,0.191014,-22.4593,1.0,-34.3742,0.510157,0.858653,0.965054,0.0178546,0.867988,0.873682,0.900628,0.96371,0.963038,0.977151,0.832175,0.838942,0.858196,0.888807,-0.0231067,-0.0253637,-0.0202409,-0.00681721,1.3646,0.969443,1.2639,1.65565,0.125647,0.0960624,0.131808,0.181792,-9999,-9999
200602,-3.376,1.0,198.551,90.648,0.999256,230.594,1.0,1.365,1.0,83.659,1.0,0.304,1.0,1.673,0.974702,0.198670297099,0.845982142857,-31.2541928277,0.997767857143,217.650295961,0.99255952381,90.8494605655,1.0,89.4756771205,1.0,281.37834003,1.0,377.922,1.0,0.938,1.208,2.373,1.0,1.0,1.0,58.48,51.137,1.0,1.0,-2.23576,3.0,1.44436,1.0,2.44677,0.228211,-18.6515,0.999256,-31.5961,0.473523,0.912173,0.966518,0.0259927,0.900219,0.911922,0.920213,0.96503,0.968006,0.970982,0.958952,0.943504,0.958952,1.00953,0.0524835,0.0397722,0.0524835,0.089318,0.889049,0.728696,0.926238,1.31961,0.0896299,0.0834162,0.123036,0.276536,-9999,-9999
200603,-2.206,1.0,289.63,145.901,1.0,243.932,1.0,1.054,1.0,83.566,1.0,0.632,1.0,1.561,0.946237,0.222054428584,0.777553763441,-7.33470572119,0.987231182796,334.901203799,0.995295698925,155.90069422,1.0,120.305556667,1.0,293.353625,1.0,379.322,0.999328,0.773,1.03,2.104,1.0,1.0,1.0,60.214,56.703,1.0,1.0,-2.27129,3.0,1.79324,0.999328,3.03779,0.243072,-15.8921,0.999328,-26.9216,0.410023,1.09808,0.987903,0.0263486,1.08244,1.09844,1.10594,0.984543,0.984543,0.990591,1.21257,1.18187,1.22494,1.24975,0.1495,0.0978981,0.124813,0.140691,1.00011,0.980815,1.06316,1.10487,0.154744,0.150801,0.173887,0.20718,-9999,-9999
200604,3.822,1.0,383.873,176.239,1.0,272.556,1.0,1.936,1.0,84.054,1.0,0.453,1.0,1.509,0.991667,0.224958674374,0.9,41.7370318231,0.999305555556,394.434924736,0.997916666667,208.584899236,1.0,91.4515368194,1.0,326.348419444,1.0,379.218,0.996528,2.531,2.445,2.448,1.0,1.0,1.0,61.739,60.637,1.0,1.0,0.775789,3.0,11.8263,0.996528,13.2928,0.419799,-8.67711,0.995833,-9.75311,0.516739,1.0922,0.991667,0.0266088,1.10262,1.11532,1.14018,0.989583,0.990972,0.991667,1.56297,1.5489,1.57494,1.64688,0.465398,0.446615,0.471321,0.506729,1.52323,1.46116,1.49473,1.52323,0.524472,0.495396,0.520523,0.5351,-9999,-9999
200605,8.064,1.0,454.31,202.711,1.0,296.171,1.0,2.287,1.0,84.482,1.0,0.794,1.0,1.439,0.979839,0.250324373843,0.932123655914,100.488683452,0.996639784946,445.634546452,0.997983870968,248.394575538,1.0,41.0956389315,1.0,364.360216398,1.0,374.96,0.997312,10.621,10.023,7.621,1.0,1.0,1.0,56.953,51.873,1.0,1.0,3.89194,3.0,60.3505,0.995968,67.8342,0.579733,27.0787,0.99664,30.4366,0.4299,-2.64515,0.992608,0.0691936,-2.68571,-2.64182,-2.60287,0.992608,0.992608,0.992608,4.80728,4.72727,4.78868,4.82115,7.43892,7.40833,7.43491,7.45045,4.77102,4.6894,4.7379,4.77435,7.49045,7.48638,7.49693,7.53339,-9999,-9999
200606,12.261,1.0,485.657,269.424,1.0,298.475,1.0,4.346,1.0,84.908,1.0,2.14,1.0,1.445,0.98125,0.265103348352,0.940972222222,136.726241625,1.0,598.741073056,1.0,253.499755417,1.0,61.3751813542,1.0,379.867608333,1.0,370.853,1.0,13.904,13.185,10.425,1.0,1.0,1.0,48.957,39.604,1.0,1.0,5.49037,3.0,89.7361,0.999306,100.44,0.649803,27.324,1.0,30.5832,0.494037,-4.90399,0.995833,0.0699363,-4.93631,-4.91019,-4.88937,0.995139,0.998611,0.989583,6.80502,6.74027,6.78544,6.83782,11.7456,11.6332,11.712,11.7421,6.49124,6.35928,6.44319,6.49124,11.6428,11.5414,11.5972,11.6213,-9999,-9999
200607,15.89,0.998656,470.56,268.221,1.0,323.826,0.998656,5.062,0.998656,85.057,0.989919,2.277,1.0,1.249,0.6875,0.222718975115,0.639112903226,138.664852513,0.999327956989,612.05979169,0.989247311828,224.56291448,0.989919354839,55.5688520228,0.989919354839,406.126378853,0.989919354839,375.76,0.99328,17.669,16.987,13.855,0.998656,0.998656,0.998656,49.334,37.958,0.998656,0.998656,4.60419,3.0,98.9944,0.994624,104.343,0.693504,28.1027,0.994624,29.6211,0.401078,-0.388052,0.963038,0.065644,-0.464671,-0.441503,-0.354913,0.96371,0.96371,0.957661,8.05049,7.978,8.03624,8.05049,8.43357,8.36259,8.41444,8.47418,6.04461,6.01076,6.21851,6.47417,7.30787,7.04467,7.1627,7.30795,-9999,-9999
200608,10.562,1.0,412.716,187.094,1.0,312.141,1.0,2.587,1.0,84.263,0.999328,7.839,1.0,1.271,0.97379,0.265380506226,0.915994623656,92.9458374228,0.999327956989,419.748429481,0.997983870968,201.350703399,0.999327956989,37.6378698682,0.999327956989,375.675802848,0.998655913978,371.715,1.0,14.176,14.119,13.549,1.0,1.0,1.0,55.665,41.608,1.0,1.0,-5.44475,3.0,67.4476,0.998656,76.6773,0.648194,19.2356,0.999328,21.8679,0.455288,-0.571999,0.993952,0.0522567,-0.586084,-0.570768,-0.537676,0.993952,0.993952,0.993952,6.17955,6.14386,6.16859,6.20007,6.74899,6.72029,6.73275,6.74717,5.93603,5.91616,6.0111,6.08917,6.74179,6.70711,6.74179,6.77621,-9999,-9999
200609,11.555,1.0,327.323,176.302,1.0,305.764,1.0,2.635,1.0,84.75,1.0,2.287,1.0,1.281,0.989583,0.183245859294,0.926388888889,73.8239726382,0.99375,400.467947745,0.995833333333,152.719304931,1.0,38.4579708452,0.998611111111,375.194895464,0.998611111111,377.846,1.0,13.511,13.428,12.882,1.0,1.0,1.0,54.443,39.051,1.0,1.0,-4.607,3.0,58.1703,1.0,61.2295,0.6012,18.3251,1.0,19.2888,0.351645,-0.443524,0.985417,0.0600412,-0.538505,-0.478926,-0.443524,0.988889,0.988889,0.985417,6.84555,6.68371,6.82425,6.92588,7.26571,7.21366,7.2818,7.35744,6.64887,5.40755,6.10571,6.6059,7.06664,6.74042,7.06664,7.26362,-9999,-9999
200610,7.701,1.0,232.728,107.547,1.0,285.268,1.0,2.164,1.0,84.66,1.0,2.232,1.0,1.32,0.984543,0.215452656548,0.898521505376,22.6002289749,0.996639784946,256.235966967,0.997983870968,95.8737152554,1.0,24.6787161702,0.999327956989,349.784266143,0.999327956989,384.103,1.0,8.854,9.188,10.268,1.0,1.0,1.0,56.372,40.978,1.0,1.0,-7.02456,3.0,27.9772,1.0,25.3663,0.416405,5.53612,0.999328,5.01947,0.438978,0.276562,0.987903,0.0413266,0.248508,0.268019,0.271598,0.984543,0.987903,0.987903,3.7545,3.70579,3.74783,3.77263,3.47798,3.45845,3.47798,3.49467,3.69894,3.60187,3.78764,3.8782,3.50688,3.40565,3.47354,3.52272,-9999,-9999
200611,3.221,1.0,154.605,83.891,1.0,244.398,1.0,2.53,1.0,84.681,1.0,1.393,1.0,1.295,0.971528,0.225230052964,0.877083333333,-12.1387169212,0.998611111111,201.255702494,0.997916666667,72.6188938889,1.0,20.9292868889,1.0,322.577865972,1.0,383.119,1.0,3.08,3.762,6.28,1.0,1.0,1.0,58.058,41.763,1.0,1.0,-7.18463,3.0,13.0007,1.0,11.7874,0.388619,-3.95152,1.0,-3.58275,0.521698,0.74962,0.999306,0.0328572,0.734776,0.741665,0.756105,0.999306,0.999306,0.999306,1.8027,1.78764,1.80848,1.84341,1.05061,1.04954,1.05488,1.10085,1.5429,1.5429,1.63091,1.75824,1.15127,1.07539,1.0991,1.14431,-9999,-9999
200612,0.644,0.999328,118.142,55.362,1.0,236.608,0.999328,2.164,0.999328,85.036,0.982527,3.471,1.0,1.503,0.917339,0.228502227611,0.781586021505,-42.4632107432,0.98185483871,139.744633504,0.98185483871,52.2821130952,0.98252688172,44.3117644296,0.98252688172,296.774040341,0.98252688172,389.957,0.994624,1.402,1.928,4.037,0.999328,0.999328,0.999328,59.612,43.71,0.999328,0.999328,-3.48308,3.0,6.47752,0.993952,10.4242,0.361217,-25.1239,0.993952,-40.4318,0.481595,1.12721,0.986559,0.0252327,1.13247,1.14382,1.16781,0.986559,0.987231,0.974462,1.18606,1.18745,1.19576,1.22607,0.0627472,0.0449155,0.0606118,0.0788411,1.26152,1.25433,1.26521,1.31133,0.270364,0.248266,0.255294,0.263769,-9999,-9999
200701,0.309,1.0,135.237,67.904,0.997984,243.743,1.0,1.986,1.0,84.458,1.0,1.323,1.0,1.524,0.967742,0.245237785422,0.832661290323,-25.5629584543,1.0,154.035153194,0.999327956989,62.2939764785,1.0,35.2666287366,1.0,302.236814516,1.0,384.313,1.0,0.073,0.456,2.266,1.0,1.0,1.0,43.192,59.9,1.0,1.0,-2.67972,3.0,6.33581,1.0,10.1962,0.301566,-20.5553,1.0,-33.0794,0.519364,0.699136,0.997312,0.0248876,0.689531,0.695562,0.701329,0.99664,0.997984,0.99328,1.02266,1.00337,1.0102,1.02256,0.323459,0.312925,0.316054,0.321852,0.892782,0.831639,0.892782,0.93163,0.525871,0.479174,0.498017,0.527229,-9999,-9999
200702,0.027,1.0,198.551,110.488,0.997768,240.596,1.0,1.841,1.0,83.886,1.0,0.654,1.0,1.383,0.97619,0.208245248359,0.779761904762,-28.900190067,1.0,246.326145469,0.999255952381,104.121131997,0.99181547619,82.2550651042,1.0,298.213943452,1.0,382.975,1.0,0.111,0.443,1.845,1.0,1.0,1.0,41.076,59.553,1.0,1.0,-1.25166,3.0,6.06504,1.0,9.76042,0.329388,-20.0747,1.0,-32.3061,0.529319,0.725974,0.988095,0.0257747,0.689902,0.707952,0.718184,0.99256,0.987351,0.987351,0.885002,0.87376,0.890472,0.898711,0.163976,0.136463,0.163976,0.207377,0.704246,0.785889,0.921701,1.13365,0.45951,0.268358,0.438985,0.554602,-9999,-9999
200703,1.11,1.0,289.63,151.823,0.997312,247.962,1.0,2.277,1.0,84.008,1.0,1.535,1.0,1.544,0.975806,0.281766241601,0.850806451613,17.3394115042,0.998655913978,323.300948953,0.998655913978,142.455641062,1.0,67.5521530116,0.998655913978,314.801886834,0.998655913978,384.806,0.997984,1.032,1.209,2.028,1.0,1.0,1.0,43.594,60.402,1.0,1.0,-1.31134,3.0,16.2356,0.997984,24.8242,0.341885,-5.36961,0.999328,-8.21012,0.563536,0.618157,0.99328,0.023017,0.607286,0.626869,0.67422,0.99328,0.99328,0.993952,1.04388,1.00962,1.05763,1.12224,0.430757,0.408742,0.430381,0.445959,0.881596,0.916912,0.947344,1.00756,0.486643,0.432797,0.453016,0.489847,-9999,-9999
200704,7.238,1.0,383.873,240.023,1.0,281.182,1.0,2.939,1.0,84.706,1.0,0.51,1.0,1.384,0.972222,0.179594109642,0.870138888889,98.935954222,0.996527777778,497.08087,1.0,217.388881806,1.0,64.6777025833,1.0,355.846735417,1.0,383.337,0.999306,7.088,6.532,4.774,1.0,1.0,1.0,41.316,57.737,1.0,1.0,4.48045,3.0,37.8147,0.999306,57.8186,0.477144,31.7242,0.999306,48.5062,0.601686,-0.314283,0.986806,0.0505392,-0.377866,-0.316423,-0.284556,0.970139,0.986806,0.996528,2.62744,2.62245,2.65255,2.69558,2.99477,2.95557,2.97928,2.99429,3.046,3.02241,3.06393,3.1086,3.15801,3.22297,3.23898,3.26145,-9999,-9999
200705,9.271,1.0,454.31,249.028,1.0,302.145,1.0,3.059,1.0,84.254,1.0,5.694,1.0,1.481,0.985887,0.259667175708,0.91935483871,135.207967957,1.0,499.709402554,1.0,210.385568414,1.0,49.4412348925,1.0,366.523397849,1.0,382.994,1.0,11.682,11.197,9.185,1.0,1.0,1.0,40.445,54.038,1.0,1.0,2.0942,3.0,76.9223,1.0,97.0584,0.636899,23.9078,1.0,30.1662,0.420155,-3.66187,0.997312,0.0701229,-3.73444,-3.67341,-3.6471,0.995296,0.997312,0.997312,5.73044,5.64097,5.73044,5.82378,9.39241,9.37527,9.39704,9.49517,3.94417,3.95541,4.01574,4.07088,8.68107,8.62613,8.66075,8.68124,-9999,-9999
200706,12.063,1.0,485.657,239.908,1.0,331.174,1.0,1.888,1.0,84.432,1.0,3.597,1.0,1.272,0.9875,0.223604647973,0.986111111111,140.98946075,1.0,485.120393488,0.998611111111,251.899367292,1.0,48.912914625,1.0,381.782234028,1.0,381.362,1.0,14.732,14.207,11.8,1.0,1.0,1.0,46.014,56.463,1.0,1.0,5.26744,3.0,71.5359,1.0,96.9513,0.691136,28.5471,1.0,38.6894,0.396369,-3.33541,0.997222,0.0818119,-3.38812,-3.31287,-3.29534,0.997222,0.997222,0.997917,7.10865,7.01264,7.05928,7.16757,10.4674,10.3486,10.4036,10.4675,7.30316,7.28645,7.40865,7.58658,11.0993,10.8425,10.9309,11.0194,-9999,-9999
200707,14.158,1.0,470.56,302.974,1.0,307.382,0.999328,5.297,1.0,84.601,0.953629,2.923,1.0,1.382,0.897177,0.237294019815,0.884408602151,160.978831863,0.997983870968,619.517312507,1.0,202.567033525,0.958333333333,56.7162960663,0.997983870968,393.045179077,0.997983870968,393.085,1.0,16.162,15.69,13.517,1.0,1.0,1.0,52.278,37.389,0.997312,0.997312,3.80976,3.0,88.1956,1.0,112.031,0.765689,36.0204,1.0,45.7553,0.556809,-0.234814,0.997984,0.0914113,-0.401368,-0.236001,-0.211923,0.995968,0.998656,0.998656,8.26897,8.04324,8.26909,8.3361,8.5618,8.44048,8.50199,8.54758,5.87607,5.769,5.87453,5.94743,6.7918,6.7918,6.83659,6.87863,-9999,-9999
200708,12.672,1.0,412.716,211.192,1.0,322.713,1.0,2.718,1.0,84.546,0.819892,6.697,1.0,1.261,0.994624,0.221057713661,0.992607526882,109.84318523,0.994623655914,428.370840855,0.993951612903,-9999,-9999,37.7373649731,1.0,383.158649194,1.0,393.403,1.0,15.385,15.171,13.993,1.0,1.0,1.0,55.401,44.007,0.997312,0.997312,-0.0762239,3.0,63.4224,0.999328,85.5356,0.604468,21.0395,0.999328,28.3753,0.425822,0.700745,0.99328,0.0775821,0.705873,0.740222,0.756848,0.99328,0.99328,0.973118,6.89327,6.78707,6.89327,6.98219,6.19068,6.08184,6.18455,6.22947,6.49157,6.25607,6.38542,6.47737,5.91619,5.70643,5.89892,5.95092,-9999,-9999
200709,8.287,1.0,327.323,195.423,1.0,285.055,1.0,2.533,1.0,84.627,1.0,3.223,1.0,1.425,0.991667,0.247443196809,0.990277777778,81.8617458318,0.994444444444,392.988014669,0.997222222222,136.875083472,1.0,39.5447962361,1.0,356.707623611,1.0,393.458,0.997222,11.556,11.761,12.218,1.0,1.0,1.0,58.583,41.021,1.0,1.0,-5.20877,3.0,53.3996,0.999306,68.0017,0.51941,17.1476,0.999306,21.8366,0.455193,-1.28075,0.993056,0.0530985,-1.30866,-1.29879,-1.28578,0.99375,0.99375,0.9875,4.27019,4.14215,4.20272,4.23918,5.54051,5.45362,5.50528,5.52384,4.062,4.03049,4.062,4.11356,5.31879,5.2767,5.29784,5.31468,-9999,-9999
200710,5.413,1.0,232.728,135.544,1.0,276.782,1.0,1.813,1.0,84.719,1.0,1.523,1.0,1.239,0.995296,0.206870107564,0.993279569892,42.4119703049,0.995967741935,282.710479503,1.0,92.9453134409,1.0,29.6944698185,1.0,338.901695565,1.0,400.759,1.0,7.322,7.677,9.222,1.0,1.0,1.0,60.109,46.491,1.0,1.0,-6.9557,3.0,27.3313,1.0,37.3755,0.39413,9.89383,1.0,13.5298,0.449093,0.129474,0.997312,0.0449461,0.0459518,0.0705023,0.116983,0.997312,0.994624,0.993952,2.86261,2.78214,2.82459,2.84632,2.73449,2.70457,2.73449,2.7543,2.22679,2.13956,2.28996,2.42144,2.88819,2.76249,2.81142,2.88305,-9999,-9999
200711,0.15,1.0,154.605,93.381,1.0,235.392,1.0,2.166,1.0,84.185,1.0,5.61,1.0,1.424,0.99375,0.246215937756,0.99375,-2.88364989614,0.998611111111,201.298073958,1.0,59.5747848611,1.0,21.8338552222,1.0,309.41599375,1.0,396.248,1.0,1.729,2.41,5.299,1.0,1.0,1.0,61.825,50.339,1.0,1.0,-11.7332,3.0,10.9518,1.0,9.31768,0.296018,-0.460439,1.0,-0.391738,0.562074,0.337534,0.990278,0.0337863,0.335522,0.342012,0.35652,0.988889,0.990278,0.998611,1.11921,1.12264,1.13065,1.14162,0.782683,0.770485,0.78212,0.797773,1.17113,0.972696,1.01817,1.09703,0.799312,0.76553,0.777943,0.796964,-9999,-9999
200712,-1.48,1.0,118.142,70.578,1.0,221.823,1.0,2.353,1.0,84.529,1.0,0.032,1.0,1.353,0.867608,0.236142023881,0.853494623656,-24.1996171634,0.999327956989,149.953985215,1.0,-9999,-9999,18.7767388873,0.99126344086,296.101998656,1.0,396.331,1.0,-0.881,-0.169,2.752,1.0,1.0,1.0,58.613,31.437,1.0,1.0,-15.1545,3.0,6.22888,1.0,6.37086,0.184364,-10.0344,1.0,-10.2631,0.548437,0.314104,0.999328,0.0280432,0.282255,0.319733,0.325049,0.998656,1.0,1.0,0.639166,0.608161,0.639606,0.649862,0.328308,0.320084,0.323677,0.327176,0.467072,0.466306,0.484746,0.515301,0.295745,0.281573,0.287167,0.294636,-9999,-9999
200801,-0.817,1.0,135.237,60.093,0.995968,258.17,1.0,1.544,1.0,84.575,1.0,2.474,1.0,1.359,0.945565,0.195785503849,0.944220430108,-22.5511164207,0.997983870968,108.635833031,1.0,59.9661540432,0.996639784946,51.4360454032,1.0,291.28141129,1.0,402.742,1.0,-0.241,-0.158,1.339,1.0,1.0,1.0,55.39,20.827,1.0,1.0,-0.765177,3.0,2.15041,1.0,2.5693,0.307247,-20.3711,1.0,-24.3392,0.555878,0.581083,0.997312,0.0347079,0.553037,0.567032,0.590341,0.99664,0.997312,0.997312,0.771694,0.708983,0.773916,0.841137,0.215366,0.165183,0.215366,0.248014,0.620638,0.625445,0.661303,0.727619,0.199098,0.13492,0.161373,0.199098,-9999,-9999
200802,-0.38,1.0,200.016,146.362,1.0,221.156,1.0,2.392,1.0,84.928,1.0,0.71,1.0,1.524,0.984195,0.191963920499,0.980603448276,-28.565748319,1.0,270.534980366,1.0,95.5954122126,1.0,112.678720079,1.0,283.717653017,1.0,402.158,1.0,0.039,0.1,1.436,1.0,1.0,1.0,61.35,41.929,1.0,1.0,-0.703323,3.0,4.04963,0.999282,5.75088,0.298923,-23.6619,1.0,-33.6023,0.544497,0.98663,0.994971,0.0332973,0.954589,0.982979,0.989361,0.99569,0.994253,0.994971,1.05435,1.02416,1.03108,1.07199,0.0806631,0.0467473,0.0806631,0.0958965,1.20284,1.18119,1.21136,1.29733,0.233677,0.219682,0.233533,0.313909,-9999,-9999
200803,-0.161,1.0,292.865,171.493,0.994624,249.527,1.0,1.706,1.0,83.328,1.0,1.203,1.0,1.578,0.991263,0.245468904104,0.988575268817,4.16494399866,1.0,317.788301062,1.0,144.543011694,1.0,120.031463199,1.0,298.120523522,1.0,395.262,1.0,0.129,0.339,1.435,1.0,1.0,1.0,63.162,49.346,1.0,1.0,-0.154703,3.0,7.23931,1.0,10.2806,0.330019,-16.5804,0.999328,-23.5458,0.500484,0.627459,0.99664,0.0314831,0.629586,0.633258,0.667205,0.997312,0.997312,0.994624,0.835759,0.846119,0.85802,0.870761,0.216726,0.199566,0.213693,0.221332,0.612985,0.618163,0.646302,0.669228,0.122293,0.1131,0.118674,0.129618,-9999,-9999
200804,2.695,1.0,386.668,178.134,0.992361,278.681,1.0,1.482,1.0,83.763,1.0,5.173,1.0,1.432,0.963194,0.2399417402,0.961805555556,56.724638539,0.999305555556,336.404949306,0.998611111111,199.744921736,1.0,77.2764552083,1.0,323.679482639,1.0,399.001,0.998611,1.997,1.963,2.14,1.0,1.0,1.0,62.567,47.21,1.0,1.0,1.57738,3.0,13.5187,0.998611,17.5666,0.425026,-0.762723,0.998611,-0.991101,0.594595,0.808626,0.997222,0.0266487,0.79357,0.8009,0.806383,0.997222,0.997222,0.997222,1.34927,1.31376,1.33885,1.35823,0.549811,0.513472,0.540642,0.551373,1.40122,1.30492,1.3881,1.44816,0.609793,0.621053,0.640446,0.673974,-9999,-9999
